bedrooms,bathrooms,m2_living,floors,m2_above,m2_basement,m2_lot,view,quality,yr_built,renovated_last_5,city,statezip,price
5,2.75,224.0,1.0,131.0,93.0,465.0,0,3,2014,1,36,58,365000.0
3,2.25,149.0,3.0,149.0,0.0,135.0,0,3,2015,1,36,61,417250.0
2,1.0,76.0,3.0,76.0,0.0,63.0,0,3,2012,1,36,48,339950.0
2,1.0,143.0,1.0,76.0,67.0,638.0,0,4,1952,0,36,59,615000.0
3,2.75,194.0,2.0,194.0,0.0,776.0,0,3,2018,1,12,12,403000.0
5,2.5,294.0,1.0,165.0,128.0,1066.0,0,4,1977,1,24,26,980000.0
4,1.75,161.0,1.0,114.0,46.0,773.0,0,3,1983,0,15,14,258000.0
3,1.0,155.0,1.0,109.0,46.0,379.0,0,3,1973,0,36,55,533000.0
4,2.5,237.0,2.0,237.0,0.0,430.0,0,3,2011,1,34,44,537500.0
5,3.0,282.0,1.0,183.0,99.0,892.0,0,5,1974,1,24,26,830000.0
3,1.0,116.0,1.5,107.0,9.0,429.0,0,4,1906,0,36,48,712000.0
4,2.5,188.0,2.0,188.0,0.0,579.0,0,3,2008,1,1,1,262000.0
4,2.5,247.0,2.0,247.0,0.0,511.0,2,3,2009,1,17,18,753888.0
2,1.5,91.0,2.0,91.0,0.0,465.0,0,3,1928,0,38,76,134000.0
3,2.5,182.0,1.0,120.0,62.0,743.0,0,4,1983,1,20,23,402000.0
2,1.0,67.0,1.0,67.0,0.0,468.0,0,3,1961,0,36,50,205000.0
2,2.5,126.0,2.0,98.0,29.0,125.0,0,3,2003,1,36,54,553650.0
2,2.0,174.0,1.0,174.0,0.0,460.0,0,3,2012,1,32,33,559950.0
4,1.5,198.0,1.0,102.0,96.0,818.0,0,3,1968,0,19,21,260000.0
4,2.5,168.0,2.0,168.0,0.0,605.0,0,3,2000,1,19,27,270000.0
2,1.75,204.0,1.0,102.0,102.0,8296.0,0,3,1979,0,17,16,295000.0
3,2.5,157.0,1.5,157.0,0.0,418.0,1,4,1934,1,36,56,719000.0
3,2.5,180.0,1.0,136.0,45.0,794.0,0,3,1995,1,19,19,266000.0
4,2.5,216.0,2.0,216.0,0.0,583.0,0,3,2010,1,19,27,325900.0
4,1.75,191.0,1.0,108.0,84.0,2419.0,0,4,1953,0,27,69,647500.0
4,1.0,317.0,2.0,203.0,113.0,465.0,0,5,1916,1,36,65,1039000.0
4,2.25,209.0,2.0,209.0,0.0,3873.0,0,3,1986,1,32,33,569000.0
3,1.75,129.0,1.0,129.0,0.0,687.0,0,4,1981,1,19,20,246000.0
2,1.0,98.0,1.0,98.0,0.0,461.0,0,3,1932,0,36,48,515000.0
3,1.0,138.0,1.0,138.0,0.0,836.0,0,4,1960,0,36,70,207000.0
4,1.75,230.0,1.0,129.0,101.0,854.0,0,3,1956,0,4,4,780000.0
5,2.25,227.0,1.5,227.0,0.0,1935.0,0,4,1981,1,19,27,489990.0
3,1.5,208.0,1.5,137.0,71.0,8141.0,0,2,1986,1,2,46,335000.0
3,2.5,178.0,2.0,178.0,0.0,672.0,0,3,1999,1,15,3,295000.0
3,1.75,176.0,1.0,114.0,61.0,922.0,0,3,1950,1,36,61,385000.0
4,1.75,209.0,1.0,200.0,9.0,1256.0,0,4,1946,0,19,19,350000.0
2,1.0,118.0,1.0,60.0,58.0,279.0,0,4,1929,1,36,58,235000.0
2,1.5,89.0,2.0,89.0,0.0,168.0,0,3,1999,1,36,60,358000.0
4,2.5,306.0,2.0,306.0,0.0,601.0,0,3,2008,1,34,44,716500.0
4,1.75,186.0,1.0,102.0,84.0,569.0,0,3,1971,0,36,72,228000.0
2,1.0,95.0,1.0,95.0,0.0,758.0,0,4,1954,1,36,71,405000.0
4,1.75,171.0,1.0,113.0,58.0,892.0,0,3,1973,0,32,32,538000.0
3,1.75,184.0,1.0,184.0,0.0,628.0,0,4,1979,1,4,8,530000.0
6,3.0,326.0,2.5,326.0,0.0,535.0,0,4,1912,0,36,54,1750000.0
2,1.75,114.0,1.5,114.0,0.0,334.0,0,5,1931,1,36,59,636000.0
4,2.5,212.0,2.0,212.0,0.0,6116.0,0,3,2010,1,43,45,535000.0
3,1.75,226.0,1.0,124.0,101.0,1185.0,2,4,1958,1,4,4,1500000.0
3,2.5,271.0,3.0,271.0,0.0,366.0,0,3,2014,1,33,35,868500.0
4,2.75,212.0,1.5,143.0,69.0,265.0,0,4,1936,1,36,55,530000.0
3,2.0,140.0,1.0,140.0,0.0,4047.0,0,3,1960,0,43,45,450000.0
3,1.75,88.0,1.0,73.0,15.0,557.0,0,3,1945,0,36,52,230000.0
3,2.5,111.0,2.0,111.0,0.0,279.0,0,3,2008,1,41,72,229000.0
3,1.75,122.0,1.0,122.0,0.0,862.0,0,4,1982,0,32,32,437000.0
5,3.25,260.0,1.5,177.0,83.0,297.0,0,5,1938,0,36,53,1307000.0
3,2.5,163.0,2.0,163.0,0.0,312.0,0,4,1997,1,20,22,595000.0
3,1.75,123.0,1.5,123.0,0.0,534.0,0,5,1924,1,36,56,660000.0
4,2.5,229.0,2.0,229.0,0.0,683.0,0,3,1995,1,15,14,347500.0
3,2.0,115.0,1.0,115.0,0.0,1003.0,0,3,1973,0,33,37,297950.0
3,1.5,117.0,1.0,117.0,0.0,740.0,0,4,1961,0,11,67,245000.0
6,2.25,262.0,1.5,183.0,79.0,1449.0,2,5,1946,1,7,69,543200.0
4,3.25,355.0,2.0,308.0,47.0,2245.0,1,4,1996,1,24,26,1250000.0
3,2.5,143.0,3.0,137.0,7.0,150.0,0,3,2014,1,36,48,413450.0
2,2.0,144.0,1.5,144.0,0.0,40469.0,0,2,1978,1,39,39,330000.0
3,1.75,136.0,1.0,136.0,0.0,715.0,0,3,1985,0,32,32,424500.0
3,1.0,129.0,1.0,129.0,0.0,1486.0,0,4,1966,0,1,1,230000.0
3,3.25,245.0,2.0,171.0,74.0,379.0,0,3,1918,0,36,49,930000.0
3,1.75,148.0,1.0,148.0,0.0,894.0,0,3,1994,0,33,38,349000.0
4,2.0,177.0,1.5,177.0,0.0,647.0,0,5,1947,1,36,48,835000.0
3,2.75,187.0,2.0,187.0,0.0,1561.0,4,3,2013,1,7,69,988500.0
3,1.75,131.0,3.0,131.0,0.0,111.0,0,3,2018,1,36,48,500000.0
2,1.5,103.0,2.0,86.0,17.0,89.0,0,3,2011,1,36,59,499000.0
2,1.25,80.0,2.0,80.0,0.0,119.0,0,3,2013,1,36,65,321950.0
3,2.5,215.0,2.0,215.0,0.0,439.0,0,3,2017,1,18,17,494000.0
2,1.5,95.0,3.0,95.0,0.0,98.0,0,3,2014,1,36,48,441750.0
2,1.0,91.0,2.0,91.0,0.0,110.0,0,3,2016,1,36,59,438000.0
4,2.25,393.0,2.0,393.0,0.0,3509.0,0,3,1995,1,43,45,985000.0
3,2.25,152.0,1.0,152.0,0.0,1027.0,0,4,1978,1,33,38,352000.0
4,3.5,354.0,1.0,238.0,116.0,1263.0,1,3,2019,1,33,35,839900.0
4,2.75,259.0,2.0,259.0,0.0,1005.0,0,3,2002,1,17,16,765000.0
4,1.75,163.0,1.5,98.0,65.0,511.0,0,5,1932,1,36,57,460000.0
4,1.0,133.0,1.5,133.0,0.0,776.0,0,4,1989,1,2,46,224500.0
3,2.5,172.0,2.0,172.0,0.0,427.0,0,3,2009,1,10,27,254000.0
2,1.0,89.0,1.0,89.0,0.0,2668.0,0,4,1990,1,42,41,255000.0
3,3.0,230.0,1.0,151.0,80.0,4209.0,0,4,1982,0,43,45,610000.0
4,3.0,348.0,2.0,348.0,0.0,1024.0,0,3,1982,1,34,43,920000.0
4,2.5,242.0,2.0,242.0,0.0,1110.0,0,3,1994,0,15,14,402500.0
3,1.75,129.0,1.0,78.0,51.0,808.0,3,4,1918,0,33,36,280950.0
4,2.5,210.0,2.0,210.0,0.0,720.0,0,3,1995,1,17,18,604000.0
4,2.25,229.0,2.0,229.0,0.0,692.0,0,3,1990,1,21,68,565000.0
2,1.0,75.0,1.0,75.0,0.0,741.0,0,1,1934,1,36,66,255000.0
4,2.0,153.0,1.0,93.0,60.0,557.0,0,5,1965,1,36,65,445000.0
3,2.25,279.0,1.5,279.0,0.0,1084.0,4,3,2007,1,34,44,2400000.0
2,1.0,67.0,1.0,67.0,0.0,1672.0,0,3,1956,0,36,72,195000.0
3,1.5,129.0,1.0,129.0,0.0,4483.0,0,3,1928,0,14,15,275000.0
3,2.25,134.0,2.0,121.0,13.0,149.0,0,3,2009,1,17,16,387000.0
2,1.0,171.0,1.5,105.0,66.0,307.0,0,4,1916,1,36,51,490000.0
3,2.5,195.0,2.0,195.0,0.0,541.0,2,3,2005,1,39,39,505000.0
3,1.5,98.0,1.0,98.0,0.0,972.0,0,4,1979,1,20,23,303500.0
3,1.5,139.0,1.0,139.0,0.0,589.0,0,5,1959,1,36,61,270000.0
4,2.75,183.0,1.0,109.0,74.0,670.0,0,3,1983,0,33,37,323000.0
3,3.25,131.0,3.0,131.0,0.0,116.0,0,3,2011,1,36,48,382000.0
4,2.75,346.0,1.0,182.0,164.0,878.0,4,5,1968,1,4,6,1370000.0
4,2.0,203.0,1.0,110.0,94.0,1341.0,0,4,1983,1,2,1,280000.0
3,2.0,178.0,1.0,140.0,38.0,750.0,0,4,1975,1,15,14,260000.0
3,1.0,108.0,1.0,108.0,0.0,773.0,0,4,1965,1,19,21,201500.0
4,4.25,544.0,2.0,456.0,88.0,4914.0,0,4,2002,1,43,42,1157200.0
4,1.75,186.0,1.5,135.0,51.0,372.0,0,5,1932,1,36,62,536500.0
4,3.0,201.0,2.0,201.0,0.0,547.0,0,3,2012,1,1,1,248000.0
5,3.0,323.0,1.0,217.0,106.0,5342.0,0,4,1982,0,17,16,532000.0
4,2.5,264.0,2.0,264.0,0.0,582.0,0,3,2004,0,18,17,580000.0
2,1.0,107.0,1.0,107.0,0.0,409.0,0,4,1911,1,36,54,463000.0
4,2.75,288.0,2.0,186.0,102.0,351.0,0,3,1925,0,36,60,742500.0
3,2.5,132.0,1.0,95.0,37.0,1380.0,0,4,1969,1,19,21,260000.0
4,2.25,226.0,1.0,226.0,0.0,3019.0,0,3,1999,1,43,45,590000.0
4,2.25,179.0,1.0,133.0,46.0,692.0,0,3,1990,1,19,20,312000.0
3,2.25,154.0,1.0,127.0,27.0,942.0,0,4,1986,1,32,32,566000.0
3,2.0,130.0,1.0,130.0,0.0,678.0,0,4,1969,1,4,8,511555.0
4,2.5,247.0,2.0,247.0,0.0,372.0,0,3,2007,1,32,33,583000.0
4,2.5,186.0,1.0,111.0,74.0,1236.0,0,4,1974,1,2,1,290000.0
4,2.25,198.0,1.0,128.0,70.0,750.0,0,4,1983,1,33,34,311100.0
3,2.25,126.0,3.0,126.0,0.0,157.0,0,3,2013,1,36,61,325000.0
3,1.75,163.0,1.0,121.0,42.0,1054.0,1,4,1993,1,34,43,491300.0
5,1.75,216.0,1.0,108.0,108.0,753.0,0,4,1962,1,7,69,315000.0
2,1.0,132.0,1.0,110.0,22.0,7608.0,0,3,1962,0,33,34,360000.0
4,2.5,180.0,2.0,180.0,0.0,352.0,0,3,2009,1,33,37,330000.0
3,2.0,131.0,1.0,131.0,0.0,446.0,0,3,1946,0,36,57,481450.0
3,1.0,126.0,1.0,126.0,0.0,924.0,0,3,1983,0,5,9,234950.0
3,1.75,113.0,1.0,113.0,0.0,674.0,0,3,1968,0,28,28,251000.0
4,2.5,263.0,2.0,184.0,79.0,1890.0,0,3,1985,0,4,4,782000.0
4,2.75,351.0,2.0,351.0,0.0,958.0,0,3,2005,1,34,44,833000.0
4,2.5,216.0,2.0,216.0,0.0,1327.0,0,4,1984,0,4,7,542500.0
3,2.5,331.0,2.0,331.0,0.0,9968.0,0,3,1993,0,32,33,851000.0
4,1.5,137.0,1.0,137.0,0.0,6578.0,0,3,1982,1,31,31,325000.0
4,2.25,284.0,2.0,284.0,0.0,4532.0,0,3,1998,1,31,31,415000.0
3,1.0,96.0,1.0,82.0,14.0,569.0,0,3,1953,0,36,61,252500.0
4,2.5,179.0,1.0,179.0,0.0,897.0,0,4,1974,1,15,14,465000.0
3,1.75,165.0,1.0,165.0,0.0,11210.0,0,4,1985,1,12,12,336900.0
3,2.5,186.0,2.0,186.0,0.0,855.0,0,4,1998,1,22,24,225000.0
3,2.0,157.0,1.0,157.0,0.0,890.0,0,4,1975,1,33,38,270000.0
5,4.5,482.0,2.0,315.0,167.0,2203.0,2,3,1993,0,24,26,1702500.0
3,1.75,121.0,1.5,121.0,0.0,503.0,0,3,1931,0,36,55,536000.0
4,3.25,223.0,2.0,223.0,0.0,2718.0,0,4,1988,0,43,42,585000.0
2,2.0,107.0,1.0,80.0,27.0,616.0,0,3,1946,0,36,55,445000.0
4,2.25,215.0,2.0,215.0,0.0,696.0,0,3,1986,1,33,34,320000.0
4,3.5,254.0,2.0,223.0,31.0,283.0,0,3,2012,1,36,56,769900.0
4,2.5,264.0,2.0,264.0,0.0,418.0,0,3,2018,1,18,17,557000.0
2,1.5,95.0,2.0,95.0,0.0,142.0,0,3,2010,1,36,63,212000.0
3,2.0,124.0,3.0,124.0,0.0,129.0,0,3,2014,1,36,48,376000.0
4,3.25,329.0,2.0,329.0,0.0,14812.0,0,3,2013,1,8,11,800000.0
5,6.5,675.0,2.0,596.0,79.0,12079.0,0,3,2016,1,17,18,2238888.0
3,2.25,93.0,2.0,74.0,19.0,84.0,0,3,2013,1,36,57,324000.0
5,2.75,284.0,1.0,149.0,136.0,652.0,0,5,1985,1,36,66,549900.0
3,2.5,198.0,2.0,198.0,0.0,647.0,0,3,2009,1,22,24,320000.0
4,2.0,234.0,1.0,130.0,104.0,557.0,0,3,1927,0,36,48,875000.0
4,1.0,180.0,1.0,100.0,80.0,886.0,0,3,1968,0,19,20,265000.0
3,2.5,125.0,3.0,118.0,7.0,116.0,0,3,2012,1,36,64,394950.0
4,2.5,201.0,2.5,201.0,0.0,492.0,0,4,1908,1,36,60,842500.0
3,2.5,127.0,2.0,94.0,33.0,125.0,0,3,2013,1,36,64,368000.0
4,4.5,504.0,1.0,361.0,142.0,9470.0,0,3,2007,1,32,33,1225000.0
4,2.5,263.0,2.0,263.0,0.0,465.0,0,3,2001,1,36,49,885000.0
3,2.5,187.0,2.0,129.0,58.0,212.0,0,3,2020,1,17,18,453246.0
4,2.75,307.0,2.0,307.0,0.0,1123.0,0,3,1959,1,9,4,927000.0
2,2.5,114.0,2.0,81.0,33.0,129.0,0,3,2010,1,36,54,490000.0
3,1.5,160.0,1.5,160.0,0.0,661.0,0,4,1958,1,37,68,341000.0
1,1.0,75.0,1.0,75.0,0.0,228.0,0,5,1947,1,36,62,235000.0
3,1.75,145.0,1.5,145.0,0.0,750.0,4,4,1934,1,24,26,1200000.0
3,2.0,238.0,1.0,238.0,0.0,20139.0,0,3,1992,1,2,46,560000.0
4,3.25,437.0,2.0,318.0,119.0,3569.0,0,3,1984,1,4,5,900000.0
2,1.0,113.0,1.0,72.0,42.0,232.0,0,3,1916,0,36,62,255000.0
5,2.75,339.0,1.0,219.0,120.0,1872.0,0,4,1981,1,4,4,1575000.0
3,3.25,202.0,1.5,153.0,48.0,1162.0,0,5,1934,0,24,26,876650.0
4,2.25,236.0,1.0,135.0,101.0,21205.0,0,3,1996,0,12,12,540000.0
2,1.0,85.0,1.5,85.0,0.0,418.0,0,4,1912,0,36,58,350000.0
4,2.5,277.0,2.0,268.0,8.0,458.0,0,3,2006,1,4,6,750000.0
4,1.75,197.0,1.0,111.0,86.0,432.0,1,3,1957,0,36,57,582000.0
4,3.5,321.0,2.0,238.0,84.0,371.0,0,3,2010,1,36,48,1315000.0
5,3.0,230.0,1.0,121.0,110.0,937.0,0,3,2010,1,36,72,372500.0
3,2.25,204.0,2.0,204.0,0.0,1572.0,0,3,1993,0,22,24,410000.0
4,2.0,161.0,1.0,94.0,67.0,511.0,0,5,1949,1,36,50,360000.0
3,2.5,271.0,1.0,167.0,104.0,3208.0,4,4,1960,0,36,56,1015000.0
3,1.0,92.0,1.0,92.0,0.0,744.0,0,4,1972,1,33,37,225000.0
4,2.5,282.0,2.0,282.0,0.0,640.0,0,3,2005,1,34,43,647000.0
5,3.0,421.0,1.5,297.0,124.0,24038.0,0,4,2009,1,43,45,950000.0
3,1.5,127.0,1.0,127.0,0.0,787.0,0,4,1967,0,2,46,185000.0
3,2.5,180.0,2.0,180.0,0.0,458.0,0,3,2010,1,33,37,335000.0
3,2.5,97.0,2.0,67.0,30.0,246.0,0,3,2010,1,36,58,210000.0
4,2.25,167.0,1.0,126.0,41.0,801.0,0,4,1986,1,20,22,522000.0
3,1.75,160.0,1.0,160.0,0.0,465.0,0,3,1960,0,36,60,770000.0
3,1.0,91.0,1.0,71.0,20.0,593.0,0,3,1947,0,36,55,499950.0
4,2.5,289.0,2.0,289.0,0.0,571.0,0,3,2010,1,32,32,751000.0
5,3.0,195.0,1.0,116.0,79.0,717.0,0,3,2019,1,7,70,330000.0
3,1.5,188.0,1.0,111.0,77.0,1055.0,0,4,1962,1,20,22,465000.0
4,1.75,218.0,1.0,218.0,0.0,1107.0,0,4,1967,0,24,26,850000.0
4,2.25,306.0,1.5,306.0,0.0,1145.0,0,4,1974,1,24,26,947500.0
5,2.25,203.0,2.0,203.0,0.0,726.0,0,3,1992,1,22,24,302000.0
2,2.25,120.0,3.0,120.0,0.0,124.0,0,3,2013,1,36,51,500000.0
3,1.0,136.0,1.0,136.0,0.0,906.0,0,4,1975,1,19,27,201000.0
2,1.0,120.0,2.0,120.0,0.0,263.0,0,3,2014,1,32,33,265000.0
4,2.5,218.0,1.5,157.0,61.0,293.0,0,4,1916,1,36,48,870300.0
3,1.0,100.0,1.0,100.0,0.0,753.0,0,4,1961,0,37,68,339000.0
4,2.5,248.0,2.0,248.0,0.0,1251.0,0,4,1995,1,17,18,690000.0
4,3.25,342.0,2.0,264.0,78.0,535.0,0,3,2009,1,17,16,788000.0
3,1.75,134.0,1.0,89.0,45.0,747.0,0,3,1957,0,36,61,315275.0
4,1.75,180.0,1.0,96.0,85.0,446.0,0,5,1928,0,36,60,505000.0
3,1.0,119.0,1.0,119.0,0.0,920.0,0,3,1974,0,43,42,368000.0
3,2.75,277.0,1.5,203.0,74.0,2522.0,2,5,1923,1,7,69,947500.0
3,1.0,90.0,1.0,90.0,0.0,797.0,0,3,1965,0,15,3,156000.0
4,3.0,196.0,1.5,152.0,44.0,465.0,2,4,1936,1,36,64,610000.0
2,2.5,137.0,3.0,137.0,0.0,127.0,0,3,2015,1,32,32,420000.0
2,1.0,65.0,1.0,65.0,0.0,979.0,0,3,1959,1,27,69,192000.0
3,2.0,251.0,1.0,125.0,125.0,569.0,0,4,1968,1,36,55,910000.0
4,3.25,216.0,2.0,216.0,0.0,900.0,3,3,1924,1,36,54,1300000.0
5,1.75,314.0,1.0,157.0,157.0,1860.0,0,4,1969,1,9,4,1346400.0
4,2.75,242.0,1.5,151.0,91.0,255.0,0,3,1942,1,36,53,840000.0
2,1.75,126.0,1.0,80.0,46.0,753.0,0,3,1981,1,36,71,300000.0
4,2.5,258.0,1.0,148.0,111.0,592.0,0,3,1984,1,20,23,505000.0
3,1.0,116.0,1.0,116.0,0.0,4937.0,0,5,1951,1,22,24,110000.0
3,2.5,243.0,2.0,243.0,0.0,831.0,0,3,1998,1,4,6,746000.0
3,1.5,125.0,1.0,125.0,0.0,708.0,0,5,1947,1,7,69,211000.0
4,3.0,223.0,1.0,111.0,111.0,310.0,0,4,1970,1,36,51,675000.0
4,2.5,256.0,1.5,156.0,100.0,465.0,0,5,1934,0,36,51,734200.0
4,2.25,285.0,1.0,174.0,111.0,1489.0,3,3,1982,1,24,26,1225000.0
2,1.75,190.0,1.5,190.0,0.0,2656.0,3,4,1925,0,42,41,615000.0
4,2.0,164.0,2.0,164.0,0.0,557.0,0,5,1917,0,36,75,630000.0
4,3.75,324.0,2.0,324.0,0.0,852.0,0,3,2018,1,4,4,1264000.0
2,1.5,77.0,2.0,77.0,0.0,124.0,0,3,2011,1,36,64,301500.0
2,2.5,91.0,2.0,62.0,29.0,83.0,0,3,2015,1,36,56,369000.0
3,2.5,146.0,3.0,146.0,0.0,133.0,0,3,2016,1,36,48,635000.0
4,3.25,304.0,2.0,289.0,15.0,482.0,0,3,2020,1,32,32,1033888.0
4,2.5,201.0,2.0,201.0,0.0,578.0,0,3,2016,1,22,24,383000.0
4,3.75,305.0,2.0,216.0,89.0,1022.0,0,3,2014,1,20,22,1050000.0
4,2.5,312.0,2.0,312.0,0.0,714.0,0,3,2007,1,33,37,455000.0
5,2.75,293.0,2.0,293.0,0.0,661.0,0,3,2019,1,32,32,819900.0
3,3.5,168.0,2.0,134.0,34.0,171.0,0,4,2015,1,36,60,625000.0
4,2.5,255.0,2.0,255.0,0.0,663.0,0,3,1999,1,34,43,651000.0
5,4.75,356.0,1.0,198.0,158.0,3252.0,0,3,1982,1,43,45,480000.0
3,3.25,296.0,2.0,296.0,0.0,491.0,0,3,2013,1,17,18,757000.0
3,2.25,218.0,1.0,129.0,89.0,971.0,0,3,1983,0,18,17,460000.0
4,2.25,233.0,1.0,150.0,84.0,759.0,0,4,1978,1,15,14,267345.0
2,2.0,156.0,1.0,156.0,0.0,460.0,0,3,2012,1,32,33,530000.0
3,2.0,164.0,1.0,89.0,75.0,614.0,0,4,1960,0,37,63,449500.0
3,1.0,101.0,1.0,101.0,0.0,680.0,0,5,1987,1,33,35,289000.0
5,2.5,279.0,2.0,279.0,0.0,530.0,0,3,2012,1,19,19,373000.0
5,3.0,228.0,2.0,228.0,0.0,427.0,0,3,2000,1,36,57,525000.0
3,3.25,335.0,2.0,227.0,109.0,5544.0,0,3,2009,1,17,16,777000.0
4,2.0,209.0,1.0,111.0,98.0,697.0,0,5,1962,1,4,5,550000.0
3,1.5,115.0,1.0,115.0,0.0,719.0,0,4,1963,0,4,8,523000.0
4,2.0,210.0,1.0,133.0,77.0,557.0,0,3,1964,0,36,55,628000.0
4,1.75,194.0,1.0,99.0,95.0,758.0,0,4,1969,1,32,32,581000.0
5,1.75,188.0,1.0,113.0,74.0,734.0,0,3,1968,0,36,70,245000.0
3,1.75,182.0,1.0,91.0,91.0,465.0,0,5,1917,0,36,52,415000.0
5,2.25,290.0,2.0,290.0,0.0,1549.0,0,4,1975,1,44,4,1895000.0
3,1.5,116.0,1.0,116.0,0.0,697.0,0,3,1973,0,19,19,225000.0
3,2.25,138.0,1.0,109.0,30.0,892.0,0,4,1993,1,12,12,287000.0
6,3.0,268.0,2.5,213.0,56.0,220.0,0,3,1912,0,36,47,799200.0
3,1.0,177.0,1.5,177.0,0.0,3148.0,0,4,1948,0,2,1,239950.0
3,1.75,156.0,1.0,81.0,75.0,223.0,0,5,1928,0,36,60,591000.0
3,2.5,189.0,2.0,189.0,0.0,780.0,0,4,1981,1,4,8,700000.0
4,2.5,347.0,1.0,210.0,137.0,808.0,0,3,2010,1,33,37,475000.0
3,1.75,147.0,1.0,110.0,37.0,1092.0,0,4,1957,0,36,58,575000.0
3,2.25,165.0,1.5,129.0,36.0,569.0,0,4,1933,1,36,60,771000.0
2,1.0,85.0,1.0,85.0,0.0,579.0,0,3,1949,0,36,58,155000.0
7,4.0,320.0,2.0,320.0,0.0,753.0,0,3,1976,0,36,48,550000.0
3,2.5,162.0,2.0,162.0,0.0,1277.0,0,4,1981,1,4,8,645000.0
5,2.5,316.0,1.0,158.0,158.0,833.0,0,4,1965,1,37,63,464000.0
4,3.25,409.0,2.0,409.0,0.0,1545.0,0,3,2009,1,34,44,1050000.0
3,2.5,187.0,2.0,187.0,0.0,1328.0,0,3,1983,0,42,41,350000.0
4,2.25,252.0,2.0,252.0,0.0,3547.0,0,4,1983,1,43,45,591000.0
4,2.5,492.0,2.0,425.0,68.0,2435.0,2,2,1929,1,36,49,2555000.0
3,1.5,122.0,1.0,101.0,20.0,360.0,0,3,1962,0,36,57,717000.0
4,1.5,181.0,1.5,181.0,0.0,1167.0,0,3,1945,0,35,73,225000.0
3,1.0,97.0,1.0,97.0,0.0,607.0,0,3,1953,0,36,70,225000.0
3,1.75,101.0,1.0,101.0,0.0,669.0,0,3,1974,0,20,23,345000.0
2,0.75,60.0,1.0,60.0,0.0,498.0,0,4,1937,1,36,63,230000.0
3,2.0,137.0,1.0,69.0,69.0,613.0,2,3,1949,0,36,66,385000.0
2,1.0,73.0,1.0,73.0,0.0,245.0,0,3,1979,0,20,23,90000.0
4,2.5,331.0,1.0,213.0,118.0,1033.0,2,3,1992,1,4,4,860000.0
4,2.5,279.0,2.0,279.0,0.0,515.0,0,3,2012,1,26,35,675000.0
4,2.5,324.0,2.0,324.0,0.0,696.0,3,3,2006,1,4,6,975000.0
3,1.75,217.0,1.0,217.0,0.0,975.0,0,4,1973,1,24,26,780000.0
3,1.75,153.0,1.0,98.0,55.0,767.0,0,5,1957,1,37,68,370000.0
3,2.0,180.0,1.5,107.0,73.0,541.0,0,5,1950,1,36,51,665000.0
5,3.0,317.0,1.0,174.0,143.0,892.0,0,4,1974,1,32,32,675000.0
3,1.0,159.0,1.5,159.0,0.0,376.0,0,3,1915,0,36,48,620000.0
4,1.5,255.0,2.0,179.0,75.0,372.0,0,5,1911,1,36,53,1105000.0
3,2.75,116.0,2.0,97.0,20.0,83.0,0,3,2016,1,36,56,450000.0
3,2.25,228.0,1.0,228.0,0.0,3919.0,0,4,1984,0,10,27,450000.0
3,1.75,157.0,1.0,157.0,0.0,761.0,0,4,1964,0,4,5,530000.0
4,1.75,181.0,1.0,127.0,54.0,1237.0,0,4,1975,1,4,7,635000.0
5,2.0,213.0,1.0,111.0,102.0,662.0,0,3,1970,0,4,8,580000.0
5,3.25,313.0,1.0,186.0,127.0,1622.0,2,5,1988,1,24,26,1550000.0
3,1.0,101.0,1.0,101.0,0.0,803.0,0,4,1979,1,7,69,285000.0
3,1.0,111.0,1.0,111.0,0.0,881.0,0,4,1959,0,27,69,375000.0
5,4.25,328.0,2.0,328.0,0.0,736.0,0,3,2007,1,24,26,1400000.0
3,1.0,134.0,2.0,134.0,0.0,465.0,0,3,1916,0,36,48,560000.0
4,1.75,203.0,1.0,101.0,101.0,1257.0,0,3,1962,0,21,68,405000.0
4,1.0,131.0,1.0,75.0,56.0,557.0,0,3,1931,0,36,62,413000.0
3,2.5,181.0,2.0,181.0,0.0,767.0,0,3,1996,0,2,1,287600.0
5,3.25,452.0,2.0,355.0,97.0,2204.0,2,4,1995,1,24,26,1680000.0
3,1.0,154.0,1.0,102.0,52.0,670.0,0,3,1969,0,2,1,225000.0
3,1.0,129.0,1.0,129.0,0.0,1191.0,0,4,1974,1,43,45,319000.0
3,2.0,125.0,1.0,125.0,0.0,1319.0,0,3,1995,1,12,12,322500.0
3,2.0,142.0,1.0,142.0,0.0,502.0,0,4,1943,1,36,55,570000.0
3,1.5,118.0,1.0,118.0,0.0,475.0,0,3,1956,0,36,55,465000.0
4,2.25,199.0,2.0,199.0,0.0,590.0,0,3,2008,1,39,39,435000.0
4,2.5,190.0,2.0,190.0,0.0,522.0,0,3,2018,1,18,17,502000.0
3,3.5,267.0,2.0,219.0,48.0,473.0,0,3,2013,1,43,42,525000.0
3,2.5,147.0,2.0,94.0,53.0,108.0,0,3,2014,1,36,54,525000.0
4,3.5,316.0,2.0,316.0,0.0,483.0,0,3,2018,1,39,39,660000.0
4,2.5,327.0,2.5,246.0,81.0,629.0,0,3,2012,1,36,64,870000.0
4,2.5,205.0,2.0,205.0,0.0,452.0,0,3,2019,1,36,57,650000.0
4,2.5,259.0,2.0,259.0,0.0,520.0,0,3,2015,1,33,38,505000.0
3,2.5,135.0,1.0,78.0,57.0,465.0,0,3,2013,1,36,50,330000.0
4,1.75,151.0,1.0,80.0,71.0,463.0,0,4,1953,0,36,63,385000.0
